difficulty_rating, bpm, mode, approach_rate, overall_difficulty, circle_size, hp_drain_rate, total_length, hit_length, min_cursor_speed, max_cursor_speed, avg_cursor_speed, map_length_seconds, hitobject_types_per_second_0, 1, 2, 3, 4, 5, 6, 7, inherited_timing_points, uninherited_timing_points, bpm_changes, slider_multiplier_changes, min_slider_multiplier, max_slider_multiplier, avg_slider_multiplier, meter_changes, min_meter, max_meter, avg_meter
4.63, 165, 1, 10, 6, 2, 6, 130, 127, 0.0, 0.0, 0.0, 130.161, 0.0, 5.923433286468297, 0.0, 0.0, 0.0, 0.0076827928488564165, 0.0, 0.0, 0.06914513563970774, 0.0076827928488564165, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
5.01163, 174, 0, 9, 8.2, 4.2, 5.5, 221, 200, 0.0, 1612.887524130205, 657.7847880507039, 218.966, 0.0, 1.5070832914699086, 0.7900769982554369, 0.0, 0.0, 0.24204671044819742, 0.37905428240000727, 0.0, 0.21007827699277512, 0.004566919065060329, 0.0, 0.17810984353735282, 0.5, 2.2499999999999973, 1.1989130434782607, 0.0, 4, 4, 4.0
10.16, 175, 3, 5, 6, 4, 6.6, 3521, 3401, 0.0, 9142.857142857143, 3424.7941529759446, 284.947, 0.0, 11.637251839815825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014037698238619813, 0.017547122798274768, 0.014037698238619813, 0.01052827367896486, 0.9200000000000004, 2.0, 1.6250000000000004, 0.0, 4, 4, 4.0
3.72, 135, 3, 5, 7.5, 7, 8, 118, 117, 0.0, 5289.156626506024, 1292.447443405031, 118.131, 0.0, 10.81003292954432, 0.0, 0.0, 0.0, 0.008465178488288426, 0.0, 0.0, 0.12697767732432638, 0.12697767732432638, 0.09311696337117269, 0.09311696337117269, 0.6100000000000008, 1.2299999999999998, 0.9733333333333334, 0.0, 4, 4, 4.0
5.58, 135, 3, 5, 7.5, 7, 8, 118, 117, 0.0, 5289.156626506024, 1292.447443405031, 118.131, 0.0, 10.81003292954432, 0.0, 0.0, 0.0, 0.008465178488288426, 0.0, 0.0, 0.12697767732432638, 0.12697767732432638, 0.09311696337117269, 0.09311696337117269, 0.6100000000000008, 1.2299999999999998, 0.9733333333333334, 0.0, 4, 4, 4.0
0, 227, 3, 10, 7, 7, 4, 0, 0, 100000, -1, 0, 0.067, 0.0, 0.0, 0.0, 0.0, 0.0, 14.925373134328357, 0.0, 0.0, 134.32835820895522, 14.925373134328357, 0.0, 14.925373134328357, 0.5, 1.25, 1.1666666666666667, 0.0, 4, 4, 4.0
6.58685, 321, 0, 10, 9, 4, 8, 15, 12, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
10.4402, 300, 0, 9.9, 9.2, 4.5, 3.5, 54, 50, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
11.8888, 183, 0, 10, 10, 4, 5, 26, 23, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
8.04275, 280, 0, 10, 8, 4, 6, 64, 57, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
9.1349, 300, 0, 10, 10, 4, 4, 15, 10, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
8.42126, 250, 0, 10, 10, 3.8, 2.7, 25, 22, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
7.08, 222, 3, 5, 8.5, 4, 9, 181, 180, 0.0, 11636.363636363636, 2660.052011067187, 180.822, 0.0, 5.911891252170643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07189390671489089, 0.06083330568183075, 0.03871210361571048, 0.03871210361571048, 1.0, 2.749999999999997, 1.3384615384615384, 0.022121202066120272, 3, 4, 3.272727272727273
7.03411, 160, 3, 5, 6.9, 4, 7.5, 182, 181, 0.0, 11636.363636363636, 2660.052011067187, 180.822, 0.0, 5.911891252170643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07189390671489089, 0.06083330568183075, 0.03871210361571048, 0.03871210361571048, 1.0, 2.749999999999997, 1.3384615384615384, 0.022121202066120272, 3, 4, 3.272727272727273
6.86, 180, 0, 9.6, 9.3, 5.2, 5, 306, 306, 0.0, 2544.628374675744, 821.642919199202, 306.499, 0.0, 1.9706426448373402, 1.2071817526321456, 0.0, 0.0, 0.7569355854342101, 0.3588918724041514, 0.0, 0.5644390356901653, 0.00652530677098457, 0.0, 0.538337808606227, 0.1, 2.2499999999999973, 1.1913294797687863, 0.0, 4, 4, 4.0
1.59, 135, 3, 5, 6.5, 4, 7, 136, 135, 0.0, 3459.4594594594596, 871.975832645565, 136.861, 0.0, 8.943380510152638, 0.0, 0.0, 0.0, 0.029226733693309272, 0.0, 0.0, 0.029226733693309272, 0.007306683423327318, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
3.18, 135, 3, 5, 8, 4, 8, 136, 135, 0.0, 3459.4594594594596, 871.975832645565, 136.861, 0.0, 8.943380510152638, 0.0, 0.0, 0.0, 0.029226733693309272, 0.0, 0.0, 0.029226733693309272, 0.007306683423327318, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
2.05, 135, 3, 5, 7.5, 4, 7.5, 136, 135, 0.0, 3459.4594594594596, 871.975832645565, 136.861, 0.0, 8.943380510152638, 0.0, 0.0, 0.0, 0.029226733693309272, 0.0, 0.0, 0.029226733693309272, 0.007306683423327318, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
6.35613, 174, 0, 7, 9, 5, 5, 47, 45, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
5.42324, 174, 0, 9.8, 9.4, 9.4, 4, 47, 46, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
7.82006, 174, 0, 10, 9, 3, 5, 10, 9, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
3.59443, 87, 0, 9.8, 9, 4.1, 6, 47, 47, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
4.08351, 174, 0, 10, 0, 3.9, 0, 32, 32, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
5.36045, 174, 0, 9.6, 7.5, 4, 7, 25, 24, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
8.08967, 174, 0, 9.7, 10, 10, 4, 45, 42, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
4.73225, 174, 0, 7, 9, 3.6, 5, 25, 23, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
4.68405, 174, 0, 9.8, 9, 4, 5, 8, 8, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
5.05775, 174, 0, 10, 10, 0, 6, 47, 46, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
1.7708, 174, 0, 10, 10, 0, 10, 47, 45, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
7.82778, 174, 0, 9.3, 8, 4, 6, 47, 46, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
4.95459, 174, 0, 9.8, 9.7, 4.7, 5, 25, 24, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
8.90388, 174, 0, 0, 10, 10, 10, 41, 38, 178.71485422444968, 3031.7464468673534, 1202.3566638110794, 46.592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7130837912087915, 0.0, 2.167754120879121, 0.021462912087912088, 0.0, 2.146291208791209, 0.1, 4.062577096916176, 2.067045001827174, 0.0, 4, 4, 4.0
6.74, 203, 1, 6, 6, 5, 7, 76, 76, 0.0, 0.0, 0.0, 76.689, 0.0, 12.113862483537405, 0.0, 0.0, 0.0, 0.013039679745465452, 0.0, 0.0, 0.0, 0.013039679745465452, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
9.19501, 174, 0, 9, 8.5, 3, 0, 221, 193, 0.0, 1612.887524130205, 657.7847880507039, 218.966, 0.0, 1.5070832914699086, 0.7900769982554369, 0.0, 0.0, 0.24204671044819742, 0.37905428240000727, 0.0, 0.21007827699277512, 0.004566919065060329, 0.0, 0.17810984353735282, 0.5, 2.2499999999999973, 1.1989130434782607, 0.0, 4, 4, 4.0
5.77, 174, 0, 9.3, 9, 4.2, 5, 283, 282, 0.0, 2455.7192546928322, 910.0947513814783, 283.173, 0.0, 2.662683236042984, 0.9252294533730264, 0.0, 0.0, 0.5438371596162064, 0.289575630444993, 0.0, 0.09181666331182704, 0.0035314101273779632, 0.0, 0.08122243292969315, 0.629999999999999, 2.0, 1.178076923076923, 0.0, 4, 4, 4.0
5.58289, 174, 0, 9.3, 9, 4.5, 6, 221, 196, 0.0, 1612.887524130205, 657.7847880507039, 218.966, 0.0, 1.5070832914699086, 0.7900769982554369, 0.0, 0.0, 0.24204671044819742, 0.37905428240000727, 0.0, 0.21007827699277512, 0.004566919065060329, 0.0, 0.17810984353735282, 0.5, 2.2499999999999973, 1.1989130434782607, 0.0, 4, 4, 4.0
5.67, 219, 0, 9.4, 8.7, 3.7, 6, 46, 43, 0.0, 1458.63087445672, 619.0668320717193, 46.409, 0.0, 2.650347992846215, 1.3790428580663234, 0.0, 0.0, 1.0127345988924563, 0.47404598246029866, 0.0, 3.0166562520200824, 0.021547544657286304, 0.0, 0.5386886164321576, 0.3000000000000003, 1.000000000000001, 0.8164285714285698, 0.0, 4, 4, 4.0
5.27, 121, 3, 5, 8, 4, 8.5, 175, 175, 0.0, 16000.0, 3227.816517413854, 175.95, 0.0, 11.679454390451834, 0.0, 0.0, 0.0, 0.005683432793407218, 0.0, 0.0, 14.867860187553283, 0.022733731173628872, 0.017050298380221655, 14.748508098891731, 0.1, 5.9999999999999885, 0.9052937506373618, 0.0, 4, 4, 4.0
2.09, 117, 0, 5, 3, 3, 3, 185, 162, 0.0, 265.9940461331089, 187.16171298172924, 185.09, 0.0, 0.5348749257118158, 0.6591387973418337, 0.0, 0.0, 0.14587497973958616, 0.14047220271219407, 0.0, 0.10805554054784158, 0.30795829056134855, 0.28094440542438814, 0.021611108109568317, 1.0, 1.1099999999999999, 1.0385000000000004, 0.0, 4, 4, 4.0
4.05, 103, 0, 8.5, 8, 4.5, 4.5, 215, 208, 0.0, 1936.4040101556484, 406.59487117710586, 215.66, 0.0, 1.1267736251507001, 0.5888899193174442, 0.0, 0.0, 0.43123435036631735, 0.6862654177872577, 0.0, 0.6120745618102569, 0.03245849948993786, 0.027821570991375312, 0.49151442084763053, 0.25, 3.000000000000003, 1.7492424242424243, 0.0, 4, 4, 4.0
5.53, 119, 0, 9, 9, 6, 9, 91, 80, 0.0, 2537.1515165811834, 525.0145969932058, 91.479, 0.0, 2.109773827873064, 0.06558882366444758, 0.0, 0.0, 0.07652029427518885, 0.010931470610741264, 0.0, 0.0, 0.010931470610741264, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
4.13, 119, 0, 9, 9, 5, 9, 87, 66, 0.0, 2537.1515165811834, 525.0145969932058, 91.479, 0.0, 2.109773827873064, 0.06558882366444758, 0.0, 0.0, 0.07652029427518885, 0.010931470610741264, 0.0, 0.0, 0.010931470610741264, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
4.61, 119, 2, 10, 10, 6, 8, 91, 89, 0.0, 2537.1515165811834, 525.0145969932058, 91.479, 0.0, 2.109773827873064, 0.06558882366444758, 0.0, 0.0, 0.07652029427518885, 0.010931470610741264, 0.0, 0.0, 0.010931470610741264, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
3.17, 119, 2, 9, 9, 5, 7, 91, 84, 0.0, 2537.1515165811834, 525.0145969932058, 91.479, 0.0, 2.109773827873064, 0.06558882366444758, 0.0, 0.0, 0.07652029427518885, 0.010931470610741264, 0.0, 0.0, 0.010931470610741264, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
1.93, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
3.44, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
4.45, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
5.21, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
2.43, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
5.8, 155, 3, 5, 7, 4, 7, 434, 433, 0.0, 12000.0, 2230.671842940043, 434.531, 0.0, 10.841574018884728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.716508143262506, 0.002301331780701492, 0.0, 5.7050014843589985, 0.5, 3.000000000000003, 1.125664251207729, 0.0, 4, 4, 4.0
6.42, 210, 1, 5, 6.5, 5, 6, 153, 152, 0.0, 3243.0481203816744, 163.32613832959325, 153.129, 0.0, 0.0, 0.0, 0.0, 0.0, 6.804720203227345, 0.0587739748839214, 0.0, 0.3657047326110665, 0.01306088330753809, 0.0, 0.01306088330753809, 1.0, 1.2000000000000004, 1.0035714285714286, 0.0, 4, 4, 4.0
5.07395, 200, 3, 5, 8, 4, 8, 470, 470, 0.0, 17454.545454545456, 2315.9183497587246, 469.462, 0.0, 11.451406077595205, 0.0, 0.0, 0.0, 0.00639029357008661, 0.0, 0.0, 0.036211663563824124, 0.029821369993737513, 0.027691272137041978, 0.027691272137041978, 1.0, 2.8200000000000016, 1.548235294117647, 0.0, 4, 4, 4.0
7.61, 212, 0, 9.8, 9.5, 3.8, 5, 245, 235, 0.0, 3794.9028527205332, 1353.3029098343525, 245.34, 0.0, 2.76758783728703, 0.9904622157006603, 0.0, 0.0, 0.5380288579114698, 0.5094970245373767, 0.0, 0.8518790250264938, 0.004075976196299014, 0.0, 0.10189940490747534, 0.4, 1.4000000000000006, 1.017224880382774, 0.0, 4, 4, 4.0
5.63, 175, 0, 9.3, 9, 4, 5, 320, 309, 0.0, 2350.915785336814, 550.9721160492958, 320.637, 0.0, 3.0688909888752702, 1.1134086209638938, 0.0, 0.0, 0.24326574911816165, 0.533313373066739, 0.0, 0.037425499864332565, 0.0031187916553610468, 0.0, 0.03118791655361047, 0.7500000000000019, 1.2000000000000004, 1.0083333333333337, 0.0, 4, 4, 4.0
6.4, 212, 0, 9.5, 9, 4, 6, 245, 244, 0.0, 3794.9028527205332, 1353.3029098343525, 245.34, 0.0, 2.76758783728703, 0.9904622157006603, 0.0, 0.0, 0.5380288579114698, 0.5094970245373767, 0.0, 0.8518790250264938, 0.004075976196299014, 0.0, 0.10189940490747534, 0.4, 1.4000000000000006, 1.017224880382774, 0.0, 4, 4, 4.0
9.12673, 280, 0, 10, 8.5, 4, 5, 39, 37, 0.0, 1331.113309632251, 523.8594470547487, 43.029, 0.0, 3.927583722605684, 1.1620070185223919, 0.0, 0.0, 0.3950823862976132, 0.37184224592716536, 0.0, 1.5106091240791093, 0.023240140370447835, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4, 4, 4.0
0.05, 200, 3, 5, 8, 4, 8, 1360, 6, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.83, 268, 3, 5.5, 3, 4, 8, 86, 86, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
11.5, 191, 3, 5, 6, 4, 8, 247, 247, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.7, 122, 3, 8, 6, 4, 8, 89, 89, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
9.09, 195.8, 3, 5, 3, 4, 8, 80, 70, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.44, 193, 3, 5, 6, 4, 8, 104, 101, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
7.69, 190, 3, 5, 6, 4, 8, 88, 87, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
10.52, 135, 3, 8, 0, 4, 8, 88, 88, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.79, 166, 3, 2, 6, 4, 8, 85, 82, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
7.71, 160, 3, 5, 6, 4, 8, 82, 81, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.82, 135, 3, 2, 6, 4, 8, 88, 87, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
10.06, 185, 3, 10, 6, 4, 8, 135, 126, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
7.58, 135, 3, 5, 6, 4, 8, 102, 100, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
9.72, 192, 3, 5, 6, 4, 8, 87, 87, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
10.03, 190, 3, 9.6, 6, 4, 8, 112, 103, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
7.74, 170, 3, 5, 6, 4, 8, 91, 90, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.77, 177, 3, 9.6, 3, 4, 8, 198, 174, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.76, 130, 3, 8, 6, 4, 8, 91, 91, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
9.59, 180, 3, 9.5, 3, 4, 8, 114, 103, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.15, 180, 3, 9.6, 6, 4, 8, 114, 114, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
8.8, 180, 3, 9, 6, 4, 8, 88, 88, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
10.05, 201, 3, 9.6, 3, 4, 8, 229, 198, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
10.71, 248, 3, 10, 3, 4, 8, 135, 125, 0.0, 6736.842105263158, 1404.6764902466653, 90.691, 0.0, 17.785667817093206, 0.0, 0.0, 0.0, 0.18744969181065374, 0.0, 0.0, 0.0, 0.01102645245945022, 0.0, 0.0, None, None, 0, 0.0, 4, 4, 4.0
